file_size_mb,hour_of_day,transfers_last_hour,mfa_failed_attempts,failed_login_attempts,is_unusual_hour,high_risk_file_type,archive_file_type,integrity_status,unauthorized_attempt,encryption_time_ms,decryption_time_ms,ecdh_time_ms,rsa_key_wrap_time_ms,transfer_status,is_anomaly,anomaly_reason,anomaly_level
32.08,14,0,0,1,0,0,1,verified,0,56.383,44.621,1.832,2.256,completed,0,,none
16.22,6,1,0,0,0,0,0,verified,0,25.403,28.237,1.832,4.635,completed,0,,none
31.03,7,3,0,1,0,0,0,verified,0,49.367,23.661,2.455,2.028,completed,0,,none
593.17,22,13,5,5,0,0,1,failed,1,1321.909,1174.93,5.343,8.078,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
46.21,15,3,0,0,0,0,0,verified,0,41.46,42.694,1.455,1.327,completed,0,,none
868.35,23,10,3,2,1,1,1,verified,1,1222.249,1138.067,1.549,5.69,completed,1,Off-hour massive transfer; repeated auth failures,critical
965.61,3,12,5,6,1,1,1,failed,1,1200.632,1706.91,5.208,6.717,blocked,1,Off-hour massive transfer; repeated auth failures,high
730.0,1,15,4,7,1,1,1,verified,0,1413.015,772.719,1.931,4.229,blocked,1,Off-hour massive transfer; repeated auth failures,critical
543.43,23,7,5,6,1,1,1,verified,1,813.471,763.181,1.894,9.806,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
41.97,7,0,0,1,0,0,0,verified,0,57.165,35.411,2.411,4.491,completed,0,,none
0.8,14,2,0,0,0,0,1,verified,0,10.473,8.581,2.003,2.824,completed,0,,none
669.85,1,12,5,5,1,0,1,verified,0,859.391,755.987,2.401,6.618,completed,1,Off-hour massive transfer; repeated auth failures,high
30.8,19,2,0,0,0,0,1,verified,0,31.239,25.397,0.8,3.503,completed,0,,none
6.97,17,1,0,0,0,0,1,verified,0,18.619,14.106,1.212,1.811,completed,0,,none
48.52,17,1,0,0,0,0,1,verified,0,79.816,52.836,0.919,2.182,completed,0,,none
6.94,8,2,0,0,0,0,0,verified,0,15.347,13.248,2.876,4.448,completed,0,,none
43.14,10,3,0,0,0,0,1,verified,0,33.659,38.614,2.639,1.364,completed,0,,none
40.62,13,1,0,0,0,0,1,verified,0,41.377,35.655,2.589,2.169,completed,0,,none
22.85,19,1,0,1,0,0,0,verified,0,33.187,21.352,2.527,4.149,completed,0,,none
35.32,12,2,0,0,0,0,1,verified,0,38.801,48.703,1.246,2.639,completed,0,,none
44.51,13,2,0,1,0,0,0,verified,0,44.096,41.577,2.792,1.867,completed,0,,none
10.18,17,1,0,0,0,0,1,verified,0,17.429,17.138,2.453,2.724,completed,0,,none
38.39,19,0,0,0,0,0,1,verified,0,35.063,35.227,2.681,1.488,completed,0,,none
8.01,6,0,0,0,0,0,0,verified,0,21.832,13.234,1.688,1.779,completed,0,,none
46.72,10,3,0,0,0,0,1,verified,0,37.195,31.999,1.093,1.506,completed,0,,none
47.84,20,0,0,1,0,0,0,verified,0,61.951,64.963,1.345,3.502,completed,0,,none
49.72,18,1,0,1,0,0,0,verified,0,39.357,54.767,1.05,2.562,completed,0,,none
2.29,18,3,0,0,0,0,0,verified,0,12.954,9.205,1.035,1.922,completed,0,,none
34.08,6,1,0,0,0,0,1,verified,0,31.126,41.665,2.631,2.778,completed,0,,none
31.44,10,0,0,0,0,0,0,verified,0,27.827,40.956,0.543,4.017,completed,0,,none
873.53,22,6,5,5,0,0,1,failed,0,1735.094,1674.685,5.699,4.938,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
770.14,4,7,5,3,1,1,1,failed,1,1321.014,949.432,0.615,2.878,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
43.16,6,1,0,1,0,0,0,verified,0,74.186,48.852,0.737,2.873,completed,0,,none
8.3,19,2,0,0,0,0,1,verified,0,15.677,12.624,2.908,4.259,completed,0,,none
7.27,17,2,0,0,0,0,0,verified,0,19.515,14.161,2.137,4.141,completed,0,,none
539.67,5,12,4,8,1,0,1,verified,1,607.774,1053.977,1.444,8.397,completed,1,Off-hour massive transfer; repeated auth failures,critical
6.19,14,1,0,0,0,0,0,verified,0,18.98,15.575,2.03,3.593,completed,0,,none
8.28,11,3,0,1,0,0,1,verified,0,18.929,17.256,1.435,3.958,completed,0,,none
28.55,6,3,0,0,0,0,0,verified,0,30.766,41.942,1.346,2.959,completed,0,,none
49.48,15,3,0,0,0,0,1,verified,0,50.731,38.123,2.824,2.114,completed,0,,none
28.91,9,3,0,0,0,0,0,verified,0,34.249,34.969,1.784,2.432,completed,0,,none
42.44,20,1,0,0,0,0,0,verified,0,66.964,55.305,0.632,3.013,completed,0,,none
48.76,15,3,0,1,0,0,1,verified,0,46.364,46.761,2.597,4.305,completed,0,,none
546.32,5,11,3,10,1,0,1,failed,0,552.524,613.516,2.335,1.853,completed,1,Off-hour massive transfer; repeated auth failures,medium
28.65,15,2,0,0,0,0,1,verified,0,51.603,32.94,1.273,1.774,completed,0,,none
24.72,19,0,0,1,0,0,1,verified,0,46.231,27.26,1.199,2.719,completed,0,,none
29.16,18,3,0,0,0,0,0,verified,0,52.933,36.095,1.082,4.006,completed,0,,none
14.6,13,3,0,0,0,0,0,verified,0,20.983,23.513,2.892,2.073,completed,0,,none
47.69,21,2,0,0,0,0,1,verified,0,47.777,55.824,1.747,4.722,completed,0,,none
30.33,15,1,0,0,0,0,0,verified,0,28.103,32.696,0.701,4.432,completed,0,,none
1.59,16,3,0,0,0,0,1,verified,0,12.243,9.544,2.036,3.045,completed,0,,none
12.04,7,2,0,1,0,0,0,verified,0,27.645,15.537,2.874,3.117,completed,0,,none
913.6,23,12,4,10,1,1,1,verified,1,1915.539,1431.894,5.451,5.708,completed,1,Off-hour massive transfer; repeated auth failures,medium
982.73,3,10,3,3,1,0,1,failed,1,1636.164,1286.058,1.708,3.799,blocked,1,Off-hour massive transfer; repeated auth failures,medium
659.98,22,11,1,3,0,0,1,verified,0,854.2,775.749,4.547,5.117,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
719.8,2,9,4,5,1,1,1,verified,0,1586.96,776.518,4.166,8.53,completed,1,Off-hour massive transfer; repeated auth failures,medium
36.51,11,0,0,0,0,0,1,verified,0,52.05,53.957,2.692,2.851,completed,0,,none
660.71,3,15,5,9,1,1,1,failed,0,1434.172,1510.225,1.363,9.98,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
22.11,15,1,0,1,0,0,1,verified,0,35.3,26.287,2.159,1.474,completed,0,,none
14.41,17,1,0,0,0,0,1,verified,0,26.002,23.803,2.282,4.232,completed,0,,none
39.97,8,1,0,1,0,0,1,verified,0,35.59,30.507,1.403,3.061,completed,0,,none
40.49,14,2,0,0,0,0,1,verified,0,33.034,48.667,0.895,3.854,completed,0,,none
2.23,6,3,0,0,0,0,1,verified,0,12.43,9.414,1.187,3.374,completed,0,,none
32.24,20,1,0,0,0,0,0,verified,0,36.449,46.945,1.511,4.3,completed,0,,none
550.31,22,15,2,4,0,1,1,failed,1,1374.051,509.436,1.085,6.093,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
938.44,23,13,5,5,1,0,1,verified,1,2036.447,1112.347,2.824,7.898,completed,1,Off-hour massive transfer; repeated auth failures,medium
25.78,14,1,0,0,0,0,0,verified,0,35.139,34.371,1.679,2.109,completed,0,,none
7.7,10,3,0,0,0,0,1,verified,0,18.925,15.145,2.25,2.071,completed,0,,none
15.32,10,0,0,0,0,0,1,verified,0,26.671,15.8,1.312,4.083,completed,0,,none
47.43,19,2,0,0,0,0,0,verified,0,74.41,44.877,1.72,1.212,completed,0,,none
559.38,0,14,1,5,1,0,1,verified,0,738.527,1143.366,1.153,9.91,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
10.03,12,1,0,0,0,0,1,verified,0,22.133,18.814,1.322,2.174,completed,0,,none
23.65,20,3,0,1,0,0,0,verified,0,32.643,34.665,0.805,1.516,completed,0,,none
42.79,6,1,0,0,0,0,0,verified,0,60.202,59.426,1.404,3.104,completed,0,,none
48.8,16,3,0,0,0,0,1,verified,0,69.223,55.413,0.547,2.937,completed,0,,none
33.24,12,1,0,0,0,0,0,verified,0,58.202,37.158,2.914,4.518,completed,0,,none
16.53,14,0,0,0,0,0,0,verified,0,19.298,24.782,0.857,1.989,completed,0,,none
19.5,16,0,0,0,0,0,1,verified,0,20.684,23.637,0.657,3.71,completed,0,,none
1.72,17,3,0,0,0,0,1,verified,0,11.131,9.973,1.719,1.803,completed,0,,none
32.04,7,1,0,1,0,0,0,verified,0,32.115,48.845,0.808,2.891,completed,0,,none
43.98,9,3,0,0,0,0,0,verified,0,74.395,38.089,1.077,4.811,completed,0,,none
15.34,8,2,0,0,0,0,1,verified,0,24.297,20.171,2.722,3.731,completed,0,,none
37.91,16,2,0,0,0,0,1,verified,0,58.998,54.931,0.984,1.338,completed,0,,none
46.76,14,0,0,0,0,0,0,verified,0,49.923,43.214,2.938,3.587,completed,0,,none
46.8,12,1,0,0,0,0,0,verified,0,62.094,57.792,2.438,1.623,completed,0,,none
632.02,23,12,3,9,1,1,1,failed,0,1259.283,972.785,4.486,9.009,blocked,1,Off-hour massive transfer; repeated auth failures,critical
25.38,19,1,0,0,0,0,0,verified,0,25.169,31.108,2.827,4.864,completed,0,,none
638.23,5,15,3,10,1,0,1,verified,0,1491.989,909.218,2.089,6.016,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
32.25,8,2,0,1,0,0,0,verified,0,33.056,42.258,1.578,4.599,completed,0,,none
2.71,7,3,0,0,0,0,1,verified,0,11.416,10.978,0.776,2.295,completed,0,,none
1.42,6,0,0,0,0,0,1,verified,0,11.86,9.698,1.096,3.799,completed,0,,none
718.93,23,7,1,10,1,1,1,failed,0,1618.937,1169.569,5.708,1.479,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
41.18,13,1,0,1,0,0,0,verified,0,32.289,30.7,1.757,4.765,completed,0,,none
28.88,11,3,0,0,0,0,1,verified,0,45.867,32.472,0.719,1.912,completed,0,,none
10.38,9,3,0,0,0,0,1,verified,0,17.335,16.169,1.365,4.115,completed,0,,none
30.14,16,2,0,0,0,0,0,verified,0,35.318,26.64,1.854,2.781,completed,0,,none
774.41,4,6,1,10,1,1,1,failed,0,890.934,1198.64,5.163,6.163,blocked,1,Off-hour massive transfer; repeated auth failures,critical
8.22,10,1,0,0,0,0,1,verified,0,14.742,12.532,1.073,2.461,completed,0,,none
20.5,10,0,0,0,0,0,0,verified,0,21.09,32.297,0.657,2.593,completed,0,,none
785.52,1,6,4,4,1,1,1,verified,1,1417.813,970.197,0.877,5.773,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
23.21,15,1,0,1,0,0,1,verified,0,23.264,34.911,1.449,2.305,completed,0,,none
640.83,5,14,2,8,1,1,1,failed,0,1209.577,1325.771,4.791,9.718,completed,1,Off-hour massive transfer; repeated auth failures,high
42.39,13,3,0,0,0,0,0,verified,0,48.197,45.782,0.822,1.493,completed,0,,none
29.9,16,0,0,1,0,0,1,verified,0,33.622,42.705,2.599,2.686,completed,0,,none
9.98,18,2,0,1,0,0,0,verified,0,17.543,19.254,2.236,4.916,completed,0,,none
987.16,22,7,1,4,0,1,1,verified,0,2453.795,1941.948,0.921,4.668,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
33.49,20,1,0,1,0,0,1,verified,0,45.392,26.389,1.465,3.519,completed,0,,none
36.61,15,2,0,0,0,0,0,verified,0,58.097,32.637,0.823,2.338,completed,0,,none
32.86,20,0,0,0,0,0,0,verified,0,57.865,26.51,2.826,3.795,completed,0,,none
40.75,20,2,0,1,0,0,0,verified,0,42.267,33.559,0.577,2.187,completed,0,,none
907.36,3,7,1,10,1,0,1,failed,0,1952.549,1313.469,0.798,5.752,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
31.65,6,2,0,0,0,0,0,verified,0,42.209,42.942,2.995,3.029,completed,0,,none
728.74,0,15,3,3,1,1,1,verified,1,1060.604,1307.851,4.895,2.79,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
8.04,17,0,0,0,0,0,1,verified,0,17.373,15.211,2.891,2.554,completed,0,,none
38.34,13,1,0,0,0,0,1,verified,0,64.24,34.224,0.728,3.492,completed,0,,none
777.56,1,5,4,10,1,1,1,failed,0,921.09,1342.848,4.946,9.657,completed,1,Off-hour massive transfer; repeated auth failures,critical
47.56,17,2,0,1,0,0,1,verified,0,54.176,51.829,1.756,3.999,completed,0,,none
39.81,7,3,0,1,0,0,0,verified,0,30.885,27.973,0.708,4.616,completed,0,,none
16.6,13,0,0,1,0,0,1,verified,0,28.007,25.912,1.448,1.274,completed,0,,none
21.81,12,0,0,0,0,0,0,verified,0,22.871,30.042,1.685,2.261,completed,0,,none
11.46,8,1,0,1,0,0,1,verified,0,20.293,15.126,0.829,1.618,completed,0,,none
30.91,12,1,0,0,0,0,1,verified,0,31.064,39.492,2.822,1.994,completed,0,,none
31.2,17,3,0,0,0,0,0,verified,0,56.003,36.784,1.683,3.564,completed,0,,none
947.6,23,8,4,9,1,1,1,failed,1,2303.847,1217.347,2.632,3.06,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
14.61,15,2,0,1,0,0,1,verified,0,28.229,17.491,0.727,4.772,completed,0,,none
600.79,1,6,1,7,1,0,1,failed,0,1247.039,882.119,4.77,2.836,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
24.28,7,2,0,0,0,0,1,verified,0,40.586,37.872,2.392,1.805,completed,0,,none
939.66,23,13,3,4,1,0,1,verified,0,1498.864,1114.777,2.135,8.488,completed,1,Off-hour massive transfer; repeated auth failures,critical
31.07,6,3,0,0,0,0,0,verified,0,53.872,29.572,1.567,4.088,completed,0,,none
21.44,6,1,0,0,0,0,0,verified,0,21.646,20.046,1.296,4.921,completed,0,,none
957.31,2,6,5,6,1,1,1,failed,0,1432.166,1630.19,2.77,5.721,completed,1,Off-hour massive transfer; repeated auth failures,medium
11.56,21,3,0,1,0,0,0,verified,0,25.347,19.558,0.524,2.692,completed,0,,none
14.02,14,1,0,0,0,0,1,verified,0,20.955,17.542,2.133,4.374,completed,0,,none
18.78,6,1,0,0,0,0,1,verified,0,37.481,31.52,2.314,3.363,completed,0,,none
16.82,8,3,0,1,0,0,1,verified,0,26.135,26.312,1.458,1.216,completed,0,,none
13.97,19,3,0,0,0,0,1,verified,0,17.579,18.086,2.075,1.214,completed,0,,none
31.28,7,3,0,0,0,0,0,verified,0,54.765,23.95,0.725,1.516,completed,0,,none
3.99,16,2,0,0,0,0,1,verified,0,13.088,12.641,1.505,2.75,completed,0,,none
23.27,8,3,0,1,0,0,1,verified,0,23.045,28.849,0.836,3.92,completed,0,,none
6.75,18,2,0,0,0,0,1,verified,0,14.951,13.877,2.143,1.867,completed,0,,none
844.08,1,5,5,4,1,1,1,failed,1,1945.66,1113.528,0.61,2.319,completed,1,Off-hour massive transfer; repeated auth failures,medium
48.66,10,1,0,0,0,0,0,verified,0,57.538,62.08,2.082,4.161,completed,0,,none
19.03,9,2,0,0,0,0,0,verified,0,30.544,20.774,1.129,1.391,completed,0,,none
43.25,19,2,0,0,0,0,0,verified,0,71.099,62.502,1.36,2.165,completed,0,,none
46.74,7,1,0,1,0,0,0,verified,0,68.216,34.396,2.511,1.764,completed,0,,none
7.31,17,3,0,1,0,0,1,verified,0,16.0,16.941,0.915,2.903,completed,0,,none
46.0,21,1,0,0,0,0,1,verified,0,61.288,64.184,1.425,3.883,completed,0,,none
1.32,12,3,0,0,0,0,0,verified,0,11.292,8.835,2.008,3.76,completed,0,,none
5.94,19,2,0,0,0,0,1,verified,0,16.698,13.258,1.998,4.354,completed,0,,none
39.19,15,3,0,1,0,0,1,verified,0,34.69,56.453,2.402,1.866,completed,0,,none
19.81,19,1,0,0,0,0,1,verified,0,26.627,21.404,1.077,3.744,completed,0,,none
37.0,12,0,0,1,0,0,1,verified,0,39.687,52.618,1.934,2.193,completed,0,,none
42.99,15,1,0,1,0,0,1,verified,0,56.905,34.593,0.961,4.988,completed,0,,none
13.88,16,0,0,1,0,0,0,verified,0,21.572,14.97,1.036,3.091,completed,0,,none
36.74,13,0,0,1,0,0,1,verified,0,61.482,31.688,1.255,1.65,completed,0,,none
683.35,22,8,2,3,0,1,1,failed,0,1286.021,881.205,3.022,5.496,blocked,1,Off-hour massive transfer; repeated auth failures,critical
14.86,14,3,0,1,0,0,0,verified,0,29.732,23.957,2.993,3.085,completed,0,,none
4.95,19,3,0,0,0,0,0,verified,0,17.165,13.723,2.789,3.31,completed,0,,none
13.95,17,1,0,0,0,0,1,verified,0,21.806,19.178,2.144,4.905,completed,0,,none
22.81,17,3,0,1,0,0,1,verified,0,22.529,20.743,0.603,4.027,completed,0,,none
2.04,15,3,0,1,0,0,0,verified,0,11.57,10.516,1.884,2.331,completed,0,,none
28.3,17,3,0,0,0,0,0,verified,0,34.655,40.423,2.184,1.359,completed,0,,none
838.53,5,10,3,4,1,0,1,verified,1,845.912,1506.607,2.378,9.173,blocked,1,Off-hour massive transfer; repeated auth failures,high
33.3,16,2,0,0,0,0,0,verified,0,48.845,40.541,1.743,3.616,completed,0,,none
749.21,23,10,4,2,1,0,1,failed,1,1163.408,1198.152,1.474,3.739,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
26.78,10,0,0,0,0,0,0,verified,0,40.084,34.291,1.353,3.625,completed,0,,none
932.85,5,10,5,9,1,1,1,verified,1,2180.288,1156.116,5.344,4.005,blocked,1,Off-hour massive transfer; repeated auth failures,medium
779.59,23,11,1,10,1,0,1,failed,0,997.714,1039.032,2.514,1.801,blocked,1,Off-hour massive transfer; repeated auth failures,medium
532.37,23,5,1,3,1,1,1,failed,0,925.535,791.508,0.538,7.072,completed,1,Off-hour massive transfer; repeated auth failures,critical
47.05,19,3,0,0,0,0,1,verified,0,35.282,62.652,2.363,2.32,completed,0,,none
42.24,17,1,0,0,0,0,0,verified,0,72.82,42.062,0.755,4.664,completed,0,,none
12.18,10,0,0,0,0,0,0,verified,0,18.718,19.878,2.144,2.595,completed,0,,none
628.27,22,10,5,6,0,0,1,failed,1,659.553,711.194,0.502,7.708,completed,1,Off-hour massive transfer; repeated auth failures,high
34.38,8,0,0,0,0,0,1,verified,0,30.487,32.789,1.43,3.944,completed,0,,none
13.21,15,0,0,0,0,0,0,verified,0,29.489,17.429,2.319,4.0,completed,0,,none
29.82,21,2,0,0,0,0,0,verified,0,29.155,24.614,1.711,1.513,completed,0,,none
25.78,6,2,0,1,0,0,1,verified,0,45.462,22.388,1.455,2.305,completed,0,,none
11.37,20,2,0,0,0,0,0,verified,0,22.373,20.561,0.832,2.989,completed,0,,none
10.1,19,3,0,0,0,0,0,verified,0,18.025,20.447,0.873,3.772,completed,0,,none
22.73,15,1,0,0,0,0,1,verified,0,28.701,29.868,2.032,3.234,completed,0,,none
31.19,18,2,0,0,0,0,1,verified,0,26.496,25.976,1.771,3.364,completed,0,,none
3.78,6,0,0,0,0,0,0,verified,0,12.401,11.631,2.016,2.304,completed,0,,none
32.32,21,1,0,0,0,0,0,verified,0,53.41,38.944,2.315,3.308,completed,0,,none
43.68,19,1,0,0,0,0,0,verified,0,54.255,48.04,0.795,2.763,completed,0,,none
841.5,22,10,2,3,0,0,1,verified,0,1432.754,1073.781,5.702,5.494,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
806.44,5,5,5,7,1,1,1,failed,1,1662.938,1469.994,5.018,2.159,completed,1,Off-hour massive transfer; repeated auth failures,medium
35.29,19,3,0,0,0,0,0,verified,0,30.644,43.715,0.516,1.738,completed,0,,none
1.57,17,0,0,0,0,0,0,verified,0,12.351,9.641,0.573,1.723,completed,0,,none
503.15,2,10,3,5,1,0,1,failed,1,590.741,735.194,1.668,8.131,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
896.42,2,8,5,4,1,1,1,verified,1,921.066,1109.559,3.004,3.06,completed,1,Off-hour massive transfer; repeated auth failures,high
24.25,9,3,0,0,0,0,1,verified,0,34.716,31.908,1.406,4.562,completed,0,,none
10.72,20,1,0,1,0,0,0,verified,0,23.487,14.822,0.726,1.204,completed,0,,none
932.6,5,14,2,6,1,0,1,failed,1,1992.303,1976.212,2.082,9.898,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
2.91,19,1,0,0,0,0,1,verified,0,14.1,10.446,0.934,4.624,completed,0,,none
914.59,23,10,1,8,1,0,1,failed,1,2079.404,1352.504,5.981,1.342,completed,1,Off-hour massive transfer; repeated auth failures,high
787.33,1,6,3,8,1,0,1,verified,0,1615.23,901.67,1.256,9.729,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
0.76,14,3,0,0,0,0,0,verified,0,10.728,8.386,1.481,3.392,completed,0,,none
839.27,5,6,5,6,1,1,1,failed,0,893.536,1590.67,3.534,4.279,completed,1,Off-hour massive transfer; repeated auth failures,high
816.57,5,12,5,8,1,0,1,failed,1,1005.107,1749.85,2.642,3.451,blocked,1,Off-hour massive transfer; repeated auth failures,critical
36.3,9,2,0,0,0,0,1,verified,0,43.328,44.422,1.0,3.552,completed,0,,none
617.1,1,5,5,7,1,1,1,failed,1,623.041,1143.667,1.0,7.133,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
22.95,10,3,0,1,0,0,0,verified,0,23.991,36.131,2.745,3.057,completed,0,,none
39.87,7,0,0,0,0,0,1,verified,0,54.247,51.63,2.515,3.263,completed,0,,none
800.53,1,9,4,4,1,0,1,failed,0,1376.995,978.71,3.692,2.063,completed,1,Off-hour massive transfer; repeated auth failures,high
31.96,18,0,0,1,0,0,0,verified,0,28.146,46.759,0.85,3.947,completed,0,,none
30.51,8,2,0,0,0,0,1,verified,0,55.075,27.987,1.198,1.983,completed,0,,none
694.68,4,6,3,4,1,0,1,failed,0,1592.849,689.767,3.89,4.944,blocked,1,Off-hour massive transfer; repeated auth failures,critical
43.63,13,1,0,0,0,0,1,verified,0,72.377,57.299,2.117,3.911,completed,0,,none
8.35,16,0,0,0,0,0,1,verified,0,20.357,15.805,0.519,3.478,completed,0,,none
45.57,16,3,0,1,0,0,0,verified,0,63.332,48.933,1.758,2.972,completed,0,,none
0.51,15,2,0,0,0,0,1,verified,0,10.726,8.52,2.957,2.979,completed,0,,none
831.77,23,15,4,6,1,0,1,failed,0,1170.813,944.301,4.625,1.23,blocked,1,Off-hour massive transfer; repeated auth failures,medium
8.02,16,2,0,1,0,0,0,verified,0,16.87,15.08,2.483,3.433,completed,0,,none
37.82,18,2,0,0,0,0,1,verified,0,66.122,47.64,2.968,3.535,completed,0,,none
48.25,6,0,0,1,0,0,0,verified,0,57.866,44.517,2.03,2.918,completed,0,,none
43.94,6,1,0,0,0,0,0,verified,0,51.931,46.129,2.907,4.87,completed,0,,none
24.79,8,2,0,1,0,0,1,verified,0,44.178,37.791,1.076,1.983,completed,0,,none
40.14,8,3,0,0,0,0,1,verified,0,38.595,34.002,1.761,4.392,completed,0,,none
17.75,20,0,0,0,0,0,1,verified,0,22.249,18.906,2.401,4.739,completed,0,,none
30.64,18,1,0,1,0,0,1,verified,0,29.809,40.043,0.982,4.128,completed,0,,none
25.93,14,1,0,1,0,0,0,verified,0,36.039,34.703,1.604,3.947,completed,0,,none
13.63,16,0,0,0,0,0,0,verified,0,21.82,21.342,1.266,2.807,completed,0,,none
894.54,1,5,1,4,1,1,1,failed,1,2034.439,952.612,3.942,6.305,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
917.39,5,9,1,4,1,1,1,failed,0,2080.927,2093.118,3.308,3.782,completed,1,Off-hour massive transfer; repeated auth failures,high
37.63,11,1,0,1,0,0,1,verified,0,63.06,34.01,0.94,2.273,completed,0,,none
20.66,14,3,0,0,0,0,1,verified,0,21.646,19.642,1.408,3.662,completed,0,,none
35.79,9,1,0,0,0,0,0,verified,0,48.303,39.975,2.691,4.452,completed,0,,none
40.35,11,3,0,0,0,0,1,verified,0,56.014,56.851,2.825,2.509,completed,0,,none
28.81,13,3,0,0,0,0,1,verified,0,37.319,36.689,2.194,2.561,completed,0,,none
776.01,22,15,1,8,0,1,1,failed,1,1458.964,757.068,0.56,2.933,blocked,1,Off-hour massive transfer; repeated auth failures,medium
14.14,18,2,0,1,0,0,1,verified,0,27.086,26.024,1.588,1.222,completed,0,,none
49.68,13,2,0,0,0,0,0,verified,0,66.942,48.521,1.951,2.676,completed,0,,none
24.92,20,1,0,1,0,0,1,verified,0,44.409,22.312,1.354,2.086,completed,0,,none
0.79,21,3,0,0,0,0,1,verified,0,10.878,8.687,2.043,2.66,completed,0,,none
675.8,3,15,5,3,1,0,1,verified,0,1261.422,1477.068,1.288,8.481,blocked,1,Off-hour massive transfer; repeated auth failures,critical
32.19,9,0,0,0,0,0,0,verified,0,48.405,24.974,1.125,3.093,completed,0,,none
42.5,9,0,0,0,0,0,1,verified,0,51.417,47.984,1.293,3.497,completed,0,,none
1.91,8,1,0,1,0,0,0,verified,0,11.482,9.296,2.378,3.408,completed,0,,none
15.57,9,3,0,1,0,0,1,verified,0,25.183,22.506,1.33,1.253,completed,0,,none
24.67,7,2,0,0,0,0,0,verified,0,43.411,35.489,2.142,1.336,completed,0,,none
3.67,13,0,0,0,0,0,0,verified,0,13.647,12.433,0.769,4.057,completed,0,,none
37.65,18,1,0,0,0,0,0,verified,0,55.565,37.89,0.74,2.611,completed,0,,none
14.47,17,2,0,0,0,0,1,verified,0,26.913,15.652,0.886,4.576,completed,0,,none
30.12,8,3,0,0,0,0,0,verified,0,26.277,37.542,0.893,2.079,completed,0,,none
39.8,13,1,0,0,0,0,0,verified,0,56.031,36.036,2.015,4.236,completed,0,,none
11.59,18,1,0,0,0,0,1,verified,0,23.433,22.011,2.018,3.725,completed,0,,none
27.65,20,3,0,0,0,0,0,verified,0,47.434,24.492,2.28,4.023,completed,0,,none
45.93,15,1,0,0,0,0,1,verified,0,77.995,63.71,2.208,3.523,completed,0,,none
45.13,10,0,0,0,0,0,1,verified,0,54.888,45.86,2.071,4.67,completed,0,,none
6.31,9,0,0,0,0,0,1,verified,0,14.238,12.08,2.411,1.87,completed,0,,none
905.68,3,10,5,9,1,0,1,failed,1,1608.428,1029.361,0.999,2.486,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
680.9,4,5,4,5,1,1,1,failed,0,662.481,1490.494,4.29,9.507,blocked,1,Off-hour massive transfer; repeated auth failures,high
30.88,14,2,0,0,0,0,0,verified,0,25.484,31.297,0.881,1.216,completed,0,,none
16.46,18,1,0,0,0,0,0,verified,0,20.08,17.109,0.594,2.943,completed,0,,none
0.39,18,3,0,0,0,0,0,verified,0,10.58,8.436,0.741,3.487,completed,0,,none
25.7,6,3,0,1,0,0,0,verified,0,37.175,23.817,1.973,1.398,completed,0,,none
29.22,12,2,0,0,0,0,1,verified,0,44.84,24.094,2.724,4.043,completed,0,,none
14.76,21,0,0,0,0,0,0,verified,0,28.693,21.038,0.602,4.669,completed,0,,none
34.78,11,1,0,1,0,0,1,verified,0,43.358,31.829,0.743,4.795,completed,0,,none
27.24,10,0,0,0,0,0,1,verified,0,46.227,36.987,1.385,1.749,completed,0,,none
0.53,6,2,0,0,0,0,1,verified,0,10.395,8.266,2.143,1.61,completed,0,,none
545.3,23,8,1,4,1,0,1,verified,0,661.921,732.383,4.257,3.17,completed,1,Off-hour massive transfer; repeated auth failures,critical
7.55,17,1,0,1,0,0,0,verified,0,17.692,13.05,0.996,2.599,completed,0,,none
8.66,15,2,0,1,0,0,1,verified,0,15.547,13.569,0.553,3.955,completed,0,,none
32.64,19,1,0,1,0,0,1,verified,0,39.196,38.279,0.636,2.0,completed,0,,none
41.59,21,3,0,1,0,0,1,verified,0,53.556,60.856,2.732,2.101,completed,0,,none
